,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Median House Value
4901,4.4375,29.0,6.5762081784386615,1.104089219330855,703.0,2.613382899628253,34.41,-119.73,3.5
4902,5.1169,52.0,6.3904,1.016,1295.0,2.072,38.57,-121.45,2.325
4903,2.0353,32.0,4.706855791962175,1.1914893617021276,1139.0,2.692671394799054,37.96,-122.35,1.136
4904,3.0625,24.0,4.305084745762712,1.0084745762711864,465.0,1.9703389830508475,33.62,-117.89,0.938
4905,3.623,39.0,4.161264822134387,0.9952569169960475,3057.0,2.416600790513834,37.47,-122.23,2.766
4906,4.6528,32.0,5.657505285412262,1.0232558139534884,986.0,2.0845665961945032,37.9,-122.05,3.357
4907,3.22,52.0,5.956639566395664,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.565
4908,3.8505,10.0,5.412126068376068,1.0456730769230769,9716.0,2.59508547008547,34.13,-117.59,1.696
4909,3.4038,8.0,5.680952380952381,1.0666666666666667,2216.0,3.5174603174603174,34.39,-117.34,1.005
4910,3.1442,30.0,5.780487804878049,1.0048780487804878,1248.0,3.0439024390243903,36.7,-119.57,0.723
4911,2.724,8.0,4.655502392344498,1.3827751196172249,663.0,3.172248803827751,33.19,-117.27,1.393
4912,4.1618,52.0,6.065602836879433,1.0602836879432624,1203.0,2.132978723404255,34.07,-118.34,5.00001
4913,0.8478,39.0,3.8598130841121496,0.994392523364486,2015.0,3.7663551401869158,33.93,-118.23,1.049
4914,6.8268,21.0,6.782515991471215,0.9530916844349681,1416.0,3.0191897654584223,33.9,-117.87,2.803
4915,7.5412,16.0,7.033333333333333,0.9571428571428572,1659.0,2.6333333333333333,38.14,-122.54,3.921
4916,3.7041,11.0,7.260932944606414,1.186588921282799,1934.0,2.8192419825072887,37.62,-120.95,1.748
4917,11.3176,28.0,8.082289803220036,1.033989266547406,1489.0,2.663685152057245,37.38,-122.21,5.00001
4918,2.788,42.0,3.6946902654867255,0.9601769911504425,1997.0,4.418141592920354,34.04,-118.18,1.505
4919,3.2472,35.0,4.320754716981132,1.0622641509433963,1374.0,2.5924528301886793,33.79,-118.31,2.547
4920,4.0619,17.0,5.979605263157895,1.0144736842105264,4758.0,3.1302631578947366,38.27,-122.01,1.266
4921,3.4312,18.0,5.188916876574307,0.964735516372796,1348.0,3.395465994962217,36.36,-119.32,0.684
4922,1.0391,24.0,1.9680511182108626,1.0591054313099042,1184.0,1.8913738019169328,32.72,-117.16,1.625
4923,4.4491,19.0,6.369668246445498,1.1113744075829384,1216.0,2.881516587677725,38.01,-121.78,1.339
4924,1.2083,41.0,5.7924528301886795,1.3018867924528301,522.0,3.2830188679245285,37.76,-122.19,0.725
4925,3.2105,28.0,5.91820580474934,1.0527704485488127,1464.0,3.862796833773087,34.08,-117.18,0.903
4926,2.6,43.0,4.734883720930233,1.213953488372093,736.0,3.4232558139534883,34.12,-117.3,0.669
4927,1.7692,34.0,5.560196560196561,1.0393120393120394,1184.0,2.909090909090909,36.65,-119.8,0.742
4928,3.0509,30.0,5.598130841121495,1.1728971962616823,1019.0,4.761682242990654,33.94,-117.4,0.827
4929,3.141,43.0,5.0736,1.064,1534.0,2.4544,32.76,-117.04,1.414
4930,6.5474,29.0,7.090909090909091,0.9893048128342246,586.0,3.1336898395721926,34.19,-118.86,4.229
4931,2.1731,45.0,3.8076923076923075,1.0038461538461538,901.0,3.4653846153846155,37.75,-122.18,0.82
4932,2.8326,11.0,4.560148056755089,1.107958050586058,3841.0,2.3695249845774216,34.1,-117.68,1.63
4933,3.1551,16.0,3.7899159663865545,1.1148459383753502,1211.0,3.392156862745098,34.17,-118.3,2.05
4934,2.6722,32.0,5.339189189189189,1.077027027027027,1916.0,2.5891891891891894,37.67,-121.02,1.115
4935,4.2383,18.0,7.572438162544169,1.0565371024734982,828.0,2.9257950530035335,33.17,-117.32,2.39
4936,4.5987,37.0,3.5901840490797547,1.0723926380368098,1363.0,1.6723926380368097,37.45,-122.16,3.56
4937,3.5,46.0,4.748251748251748,1.1118881118881119,382.0,2.6713286713286712,34.27,-119.25,2.212
4938,2.8036,24.0,4.399759903961584,1.0444177671068426,1954.0,2.345738295318127,36.97,-121.97,2.285
4939,1.7244,32.0,3.8210526315789473,1.0273684210526315,1715.0,3.610526315789474,33.93,-118.29,1.112
4940,6.1091,13.0,7.133079847908745,1.0874524714828897,1581.0,3.005703422053232,37.42,-121.82,3.294
4941,4.9674,45.0,6.01,1.0625,926.0,2.315,37.99,-122.57,3.201
4942,2.5887,13.0,5.311004784688995,1.0334928229665072,602.0,2.8803827751196174,39.08,-121.1,1.444
4943,3.5481,52.0,5.4880636604774535,1.106100795755968,826.0,2.1909814323607426,34.06,-118.34,3.96
4944,2.3482,22.0,4.001342281879195,1.1718120805369128,1751.0,2.350335570469799,32.8,-117.23,1.906
4945,5.8083,10.0,5.6940298507462686,1.2649253731343284,705.0,2.6305970149253732,34.0,-118.4,3.218
4946,1.7696,18.0,3.7222222222222223,1.1245210727969348,1329.0,2.545977011494253,32.75,-117.11,1.031
4947,2.8646,20.0,4.126719768283852,1.1542360608254887,3809.0,2.758146270818248,34.19,-118.48,2.211
4948,2.1458,40.0,5.562111801242236,1.1149068322981366,679.0,2.108695652173913,37.64,-120.98,1.303
4949,2.2656,23.0,6.690789473684211,1.4342105263157894,387.0,2.5460526315789473,39.9,-120.74,0.882
4950,5.6159,28.0,6.34965034965035,0.993006993006993,368.0,2.5734265734265733,34.18,-118.58,3.405
4951,1.6725,47.0,2.063858695652174,1.0414402173913044,4225.0,2.870244565217391,34.06,-118.31,1.875
4952,1.9191,9.0,4.984615384615385,1.103846153846154,768.0,2.953846153846154,39.93,-122.2,0.544
4953,3.9417,33.0,4.995061728395061,1.0493827160493827,1016.0,2.508641975308642,37.33,-121.99,2.858
4954,3.1004,26.0,3.4140786749482404,1.0807453416149069,1332.0,2.7577639751552794,34.15,-118.23,2.571
4955,3.8825,10.0,5.235915492957746,1.0352112676056338,1559.0,2.744718309859155,38.11,-121.28,1.368
4956,3.3393,45.0,4.256997455470738,0.9592875318066157,1078.0,2.7430025445292623,37.76,-122.5,2.723
4957,3.4861,18.0,5.905994550408719,1.1008174386920981,2041.0,2.7806539509536785,37.65,-122.11,3.316
4958,5.9507,11.0,6.185872279700321,1.0224759186585801,8721.0,3.1113093114520156,34.43,-118.37,2.252
4959,3.3966,42.0,4.940809968847352,1.0031152647975077,1829.0,2.8489096573208723,34.08,-118.11,2.432
4960,3.6531,18.0,5.642638036809816,1.0644171779141105,1820.0,2.791411042944785,33.79,-118.0,1.435
4961,1.5208,23.0,7.4375,1.5625,321.0,2.5078125,39.08,-122.79,0.89
4962,4.0473,5.0,4.851305334846765,1.3087400681044268,1503.0,1.706015891032917,37.93,-122.05,2.665
4963,2.0938,39.0,5.59433962264151,1.1226415094339623,539.0,2.542452830188679,40.59,-124.15,0.796
4964,2.963,25.0,5.32013201320132,1.033003300330033,837.0,2.762376237623762,39.77,-121.61,0.895
4965,2.1667,40.0,4.019047619047619,1.1047619047619048,1032.0,3.276190476190476,34.11,-118.19,1.5
4966,4.3409,11.0,5.26392572944297,1.106100795755968,1508.0,2.0,33.62,-118.02,2.714
4967,3.2539,25.0,5.226788432267885,1.2709284627092847,1749.0,2.6621004566210047,33.83,-117.99,1.99
4968,2.6205,27.0,5.371482176360225,1.3339587242026267,930.0,1.7448405253283301,35.35,-120.84,2.211
4969,1.6389,29.0,4.573122529644269,1.173913043478261,2027.0,8.011857707509881,33.97,-117.38,1.55
4970,2.1439,38.0,4.661764705882353,0.9975490196078431,2142.0,2.625,36.77,-119.76,0.602
4971,7.5118,11.0,7.337962962962963,0.9722222222222222,1418.0,3.2824074074074074,34.22,-118.84,3.619
4972,6.6238,17.0,6.238993710691824,0.949685534591195,316.0,1.9874213836477987,38.61,-121.31,3.267
4973,2.0901,27.0,4.06,1.1311111111111112,852.0,1.8933333333333333,38.56,-121.37,0.525
4974,4.6324,16.0,5.685410334346504,1.060790273556231,1938.0,2.945288753799392,38.32,-122.69,1.836
4975,5.883,52.0,6.21608040201005,1.0125628140703518,1104.0,2.7738693467336684,37.82,-122.25,3.407
4976,4.175,47.0,5.344594594594595,1.0382882882882882,990.0,2.22972972972973,37.98,-121.3,0.983
4977,2.625,43.0,3.5346820809248554,1.1040462427745665,1699.0,2.4552023121387285,33.98,-118.04,1.633
4978,5.4399,4.0,7.388888888888889,1.0867003367003367,4010.0,3.3754208754208754,38.29,-121.98,1.871
4979,3.3603,29.0,4.584905660377358,1.1293800539083558,1616.0,4.355795148247979,34.27,-118.44,1.424
4980,4.1458,35.0,5.141486810551559,1.014388489208633,1192.0,2.8585131894484412,33.89,-118.31,2.315
4981,2.775,50.0,2.9743589743589745,1.329059829059829,382.0,1.6324786324786325,33.83,-118.31,2.25
4982,4.0929,33.0,4.73953488372093,0.8883720930232558,938.0,4.362790697674418,37.34,-121.84,1.65
4983,5.8053,24.0,6.4576271186440675,0.9813559322033898,1818.0,3.08135593220339,33.77,-118.03,2.559
4984,10.6605,50.0,7.379464285714286,1.125,641.0,2.861607142857143,37.73,-122.47,5.00001
4985,4.1058,25.0,6.507518796992481,1.169172932330827,810.0,3.045112781954887,37.33,-120.65,1.076
4986,6.1527,40.0,5.472014925373134,1.0541044776119404,1077.0,2.0093283582089554,34.06,-118.42,5.00001
4987,5.8151,52.0,6.853448275862069,1.0172413793103448,622.0,2.6810344827586206,37.75,-122.46,5.00001
4988,3.4643,30.0,4.441441441441442,1.0375375375375375,1616.0,2.4264264264264264,36.6,-121.84,1.918
4989,2.8182,22.0,5.302040816326531,0.9836734693877551,1151.0,2.3489795918367347,39.76,-121.63,1.097
4990,6.776,21.0,6.753371868978806,1.0240847784200386,3331.0,3.2090558766859343,34.37,-118.55,2.781
4991,2.1776,22.0,5.4437229437229435,1.0432900432900434,1284.0,2.779220779220779,39.39,-121.59,0.738
4992,4.1164,52.0,5.485436893203883,1.0097087378640777,994.0,2.412621359223301,37.73,-122.16,1.982
4993,4.0337,32.0,5.785202863961814,1.136038186157518,2291.0,5.4677804295942725,34.3,-118.46,1.585
4994,2.6087,21.0,5.193029490616622,1.0428954423592494,1002.0,2.6863270777479893,37.25,-121.0,0.962
4995,2.7598,10.0,4.895934959349593,1.205420054200542,5525.0,2.994579945799458,33.71,-116.24,0.95
4996,4.0052,35.0,5.336898395721925,1.0748663101604279,1933.0,3.445632798573975,34.1,-117.92,1.607
4997,2.83,22.0,5.654244306418219,1.308488612836439,1215.0,2.515527950310559,38.93,-119.96,1.105
4998,5.2113,19.0,6.330494037478705,0.959114139693356,1788.0,3.0459965928449746,32.86,-117.19,2.674
4999,1.9688,40.0,3.8967971530249113,1.085409252669039,1322.0,4.704626334519573,34.04,-118.19,1.5
5000,2.2882,17.0,4.326388888888889,1.0416666666666667,424.0,1.4722222222222223,33.21,-117.33,0.858
5001,3.7969,40.0,5.949781659388647,1.1593886462882097,1167.0,2.5480349344978164,38.36,-122.54,2.028
5002,3.1204,32.0,4.596287703016241,1.0951276102088168,1371.0,3.1809744779582365,33.91,-118.14,2.042
5003,2.6932,31.0,4.85,0.8916666666666667,1186.0,3.2944444444444443,36.8,-119.7,0.664
5004,4.5526,28.0,5.784256559766764,0.9125364431486881,1099.0,3.204081632653061,34.02,-118.09,2.502
5005,3.5179,15.0,6.145833333333333,1.1412037037037037,1200.0,2.7777777777777777,39.33,-121.4,1.072
5006,2.5551,35.0,4.018487394957983,1.0168067226890756,1886.0,3.1697478991596637,37.35,-121.86,1.821
5007,5.2773,21.0,6.303262955854127,0.9347408829174664,1832.0,3.5163147792706333,34.23,-119.03,2.508
5008,4.542,12.0,5.7810690423162585,1.068596881959911,10475.0,2.3329621380846324,34.4,-118.46,1.953
5009,2.3625,42.0,3.903314917127072,1.1215469613259668,1027.0,2.8370165745856353,37.73,-122.4,2.33
5010,3.3472,42.0,3.452513966480447,0.9106145251396648,680.0,3.798882681564246,33.94,-118.2,1.542
5011,2.125,37.0,4.596,1.12,1016.0,4.064,33.88,-118.22,1.019
5012,2.6591,26.0,7.22457627118644,1.1822033898305084,642.0,2.7203389830508473,37.59,-120.92,1.805
5013,3.7361,19.0,5.03416149068323,1.0186335403726707,871.0,2.7049689440993787,33.88,-117.86,2.014
5014,9.267,33.0,7.741602067183463,1.028423772609819,1048.0,2.708010335917313,33.75,-118.32,5.00001
5015,1.2083,22.0,4.00709219858156,1.148936170212766,692.0,4.907801418439717,32.79,-115.55,0.536
5016,5.368,18.0,7.858356940509915,1.3937677053824362,1283.0,3.634560906515581,36.89,-121.89,3.52
5017,2.0091,21.0,3.8029661016949152,1.021186440677966,1114.0,2.360169491525424,38.0,-121.32,1.015
5018,2.4191,24.0,4.4227642276422765,1.089430894308943,1095.0,4.451219512195122,32.6,-117.06,1.073
5019,2.2304,42.0,4.664670658682635,0.9640718562874252,884.0,2.6467065868263475,34.2,-118.5,2.038
5020,9.8098,39.0,8.079881656804734,1.0828402366863905,1034.0,3.059171597633136,34.16,-118.03,5.00001
5021,9.1508,43.0,7.035128805620609,1.0304449648711944,1088.0,2.548009367681499,37.44,-122.13,5.00001
5022,3.6583,18.0,5.3292011019283745,1.0647382920110193,2500.0,3.443526170798898,33.92,-117.47,1.261
5023,5.399,34.0,5.35258358662614,1.0,965.0,2.933130699088146,33.83,-118.34,3.585
5024,6.7599,31.0,6.18780487804878,0.9317073170731708,1067.0,2.602439024390244,37.54,-121.94,3.56
5025,3.0185,17.0,4.205479452054795,0.863013698630137,434.0,1.9817351598173516,34.61,-120.16,5.00001
5026,2.45,52.0,3.976271186440678,0.9627118644067797,814.0,2.759322033898305,34.02,-118.31,1.114
5027,4.625,36.0,24.5,3.5,28.0,14.0,36.51,-119.54,1.625
5028,3.1679,21.0,5.080962800875273,1.1334792122538293,662.0,1.4485776805251642,33.62,-117.72,1.1
5029,4.7955,33.0,5.673151750972763,1.0428015564202335,1115.0,4.33852140077821,34.04,-117.96,1.581
5030,3.6121,29.0,4.006960556844548,1.111368909512761,741.0,1.7192575406032482,34.0,-118.48,5.0
5031,3.6719,43.0,4.482084690553746,1.0504885993485342,1674.0,2.726384364820847,33.86,-118.18,1.613
5032,8.2364,11.0,6.040322580645161,1.1048387096774193,355.0,2.8629032258064515,37.51,-122.5,3.718
5033,6.7172,3.0,11.287383177570094,1.6179906542056075,2497.0,2.917056074766355,33.98,-117.76,2.924
5034,2.7222,40.0,4.911864406779661,0.9525423728813559,636.0,2.1559322033898307,38.44,-122.69,1.612
5035,4.5337,31.0,5.524390243902439,1.0528455284552845,2544.0,3.4471544715447155,37.68,-122.47,3.067
5036,4.5321,14.0,5.643300798580301,1.0967169476486247,2876.0,2.551907719609583,38.07,-122.16,1.903
5037,3.1349,29.0,4.321937321937322,1.0427350427350428,1776.0,2.52991452991453,34.27,-118.33,2.302
5038,2.5677,16.0,4.326133909287257,1.1511879049676026,5110.0,3.6789056875449964,34.07,-117.62,1.289
5039,4.1902,42.0,4.818604651162791,0.9255813953488372,656.0,3.0511627906976746,34.07,-118.14,2.35
5040,1.6888,44.0,3.071844660194175,1.0563106796116506,1998.0,3.8796116504854368,34.04,-118.2,1.25
5041,7.7846,26.0,7.663646659116647,1.0226500566251415,2574.0,2.915062287655719,34.17,-118.64,4.09
5042,2.2,25.0,4.503164556962025,1.018987341772152,2272.0,3.5949367088607596,32.74,-117.11,0.987
5043,3.7143,9.0,5.450847457627119,1.006779661016949,1057.0,3.5830508474576273,37.02,-120.09,0.816
5044,1.8929,38.0,3.6893617021276595,1.0340425531914894,950.0,4.042553191489362,33.98,-118.2,1.631
5045,3.2717,36.0,5.236180904522613,1.0050251256281406,1097.0,2.7562814070351758,32.73,-117.04,1.307
5046,6.0738,26.0,6.014018691588785,0.9672897196261683,1096.0,2.560747663551402,37.24,-121.93,3.359
5047,2.3906,44.0,4.865573770491803,1.1639344262295082,2269.0,3.719672131147541,37.78,-122.22,1.117
5048,2.2155,31.0,4.98469387755102,1.217687074829932,1969.0,3.348639455782313,35.35,-119.0,0.621
5049,8.3837,6.0,8.063268892794376,1.055360281195079,3637.0,3.195957820738137,37.18,-121.84,4.734
5050,1.7188,45.0,5.008064516129032,1.0403225806451613,257.0,2.0725806451612905,37.77,-120.86,1.094
5051,5.1057,45.0,5.381578947368421,0.9671052631578947,546.0,3.5921052631578947,33.85,-117.97,1.707
5052,2.3295,17.0,4.095890410958904,1.095890410958904,715.0,4.897260273972603,36.16,-120.1,0.55
5053,2.6563,30.0,5.223175965665236,1.0214592274678111,677.0,2.9055793991416308,39.49,-121.52,0.636
5054,10.3203,43.0,5.428571428571429,0.9523809523809523,83.0,1.9761904761904763,37.72,-121.85,4.0
5055,2.489,51.0,4.1653944020356235,1.178117048346056,1543.0,3.926208651399491,37.78,-122.22,1.191
5056,2.8512,25.0,3.431693989071038,1.0091074681238617,1337.0,2.435336976320583,33.91,-118.35,2.728
5057,11.5609,52.0,8.512968299711815,1.069164265129683,1152.0,3.319884726224784,34.12,-118.11,5.00001
5058,5.5106,50.0,5.509984639016897,1.064516129032258,1513.0,2.324116743471582,33.82,-118.17,2.522
5059,3.725,30.0,3.3307543520309477,0.9477756286266924,1057.0,2.044487427466151,37.39,-122.09,2.613
5060,2.6012,16.0,5.280737704918033,1.014344262295082,1232.0,2.5245901639344264,39.15,-123.19,1.256
5061,1.8958,12.0,5.823529411764706,1.4705882352941178,37.0,2.176470588235294,33.28,-115.95,0.538
5062,4.1098,21.0,4.89532293986637,1.0289532293986636,1100.0,2.4498886414253898,38.0,-122.6,2.466
5063,4.4375,39.0,4.888111888111888,1.048951048951049,358.0,2.5034965034965033,34.25,-118.27,1.958
5064,4.7612,18.0,4.9625,1.0807291666666667,3922.0,2.042708333333333,34.01,-118.38,3.041
5065,7.7738,14.0,7.237333333333333,0.9626666666666667,1259.0,3.3573333333333335,37.21,-121.83,3.875
5066,4.2875,17.0,5.235514018691589,1.2130841121495326,1473.0,2.7532710280373833,33.72,-117.99,1.348
5067,2.0938,42.0,4.036842105263158,1.0973684210526315,1295.0,3.4078947368421053,34.0,-118.28,1.192
5068,7.313,35.0,7.061482820976492,1.0216998191681737,1562.0,2.824593128390597,37.43,-122.11,4.637
5069,2.4922,19.0,5.238721804511278,1.086466165413534,1208.0,2.2706766917293235,37.95,-120.42,0.987
5070,6.6437,25.0,7.331775700934579,1.0825545171339563,1995.0,3.107476635514019,37.28,-121.97,2.961
5071,4.0878,22.0,5.046747967479675,1.0731707317073171,1478.0,3.0040650406504064,38.32,-122.32,1.644
5072,1.9125,39.0,4.53030303030303,1.128787878787879,366.0,2.772727272727273,35.35,-119.01,0.579
5073,4.7944,3.0,7.497267759562842,1.169398907103825,1223.0,3.341530054644809,33.61,-117.16,2.153
5074,7.3521,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,37.99,-122.54,4.44
5075,3.748,18.0,6.213,1.188,2679.0,2.679,34.15,-119.23,3.804
5076,3.9861,34.0,5.121495327102804,1.0070093457943925,1376.0,3.2149532710280373,34.09,-117.93,1.639
5077,3.168,17.0,4.165820642978003,1.0549915397631133,3080.0,2.6057529610829104,37.55,-121.97,1.894
5078,5.0285,9.0,6.1737891737891735,1.0541310541310542,1290.0,3.675213675213675,38.04,-121.36,1.482
5079,5.3733,8.0,8.513126491646778,1.295942720763723,1133.0,2.704057279236277,34.5,-117.27,3.026
5080,2.1898,30.0,4.509090909090909,0.9454545454545454,410.0,2.484848484848485,40.18,-122.21,0.632
5081,6.6199,18.0,6.666201117318436,1.0377094972067038,1970.0,2.7513966480446927,32.96,-117.25,4.062
5082,4.7891,22.0,6.025817555938038,1.0860585197934596,1297.0,2.2323580034423407,32.85,-117.2,2.953
5083,3.3479,30.0,4.73225516621743,1.1257861635220126,4065.0,3.652291105121294,37.64,-122.08,1.821
5084,2.5556,29.0,3.9364864864864866,1.0635135135135134,3803.0,5.139189189189189,33.96,-118.17,1.465
5085,3.1621,6.0,3.939516129032258,1.0766129032258065,1584.0,3.193548387096774,34.09,-117.96,1.31
5086,3.0642,48.0,3.472885032537961,1.0065075921908895,784.0,1.700650759219089,34.11,-118.33,3.429
5087,5.1677,18.0,4.1448109412711185,1.0981496379726468,2286.0,1.839098954143202,33.86,-118.4,3.808
5088,2.1734,34.0,4.6223776223776225,1.020979020979021,742.0,5.188811188811189,33.91,-118.23,0.882
5089,3.4187,17.0,10.053140096618357,2.3357487922705316,889.0,2.1473429951690823,39.01,-122.75,2.005
5090,1.8514,34.0,5.104408352668213,1.1438515081206497,1243.0,2.8839907192575405,36.8,-119.78,0.665
5091,4.0781,48.0,4.466666666666667,0.9333333333333333,998.0,3.0242424242424244,37.73,-122.42,2.503
5092,2.4375,41.0,3.8457300275482096,0.9917355371900827,1069.0,2.9449035812672175,34.08,-118.26,2.033
5093,1.55,36.0,2.701046337817638,0.9417040358744395,2118.0,3.1659192825112106,34.04,-118.18,1.29
5094,3.1364,18.0,3.629032258064516,1.2594086021505377,1042.0,1.4005376344086022,36.59,-121.89,1.5
5095,1.5203,27.0,4.65311004784689,1.0669856459330143,859.0,2.055023923444976,34.03,-117.06,1.262
5096,4.0187,11.0,4.851581508515815,1.1605839416058394,849.0,2.065693430656934,33.68,-117.78,2.356
5097,5.1645,11.0,5.358267716535433,1.0905511811023623,1565.0,3.0807086614173227,33.64,-117.67,1.641
5098,2.425,28.0,4.174025974025974,1.0935064935064935,926.0,2.4051948051948053,36.96,-122.03,2.161
5099,2.1806,52.0,5.193846153846154,1.0369230769230768,853.0,2.624615384615385,37.84,-122.27,0.997
5100,3.9531,17.0,5.505434782608695,1.0054347826086956,1297.0,2.3496376811594204,32.95,-117.05,1.786
5101,2.875,52.0,6.107142857142857,1.0714285714285714,469.0,2.7916666666666665,37.78,-122.19,1.6
5102,2.5625,52.0,5.381642512077295,0.9951690821256038,425.0,2.0531400966183573,37.73,-122.16,1.75
5103,3.7727,47.0,4.536082474226804,0.8900343642611683,653.0,2.2439862542955327,34.01,-118.33,1.93
5104,3.2569,14.0,5.438818565400844,1.1687763713080168,693.0,2.9240506329113924,34.72,-120.27,2.308
5105,2.3241,43.0,3.5569620253164556,0.9409282700421941,1590.0,3.3544303797468356,33.96,-118.21,1.593
5106,4.2679,44.0,4.3887043189368775,1.0066445182724253,471.0,1.564784053156146,34.15,-118.33,3.318
5107,1.4318,36.0,3.842391304347826,1.2445652173913044,1762.0,2.3940217391304346,34.9,-117.06,0.596
5108,2.1287,30.0,5.876168224299065,1.1238317757009346,1327.0,3.100467289719626,37.93,-122.34,0.95
5109,2.1842,47.0,5.544502617801047,1.081151832460733,965.0,2.526178010471204,37.76,-122.17,1.079
5110,2.4519,39.0,4.527397260273973,0.9691780821917808,642.0,2.1986301369863015,40.6,-124.16,0.851
5111,3.1953,15.0,5.178571428571429,1.1717687074829932,1340.0,2.2789115646258504,36.8,-119.72,0.857
5112,1.7986,32.0,3.6473429951690823,0.9903381642512077,681.0,3.289855072463768,36.68,-119.73,0.493
5113,3.2131,4.0,4.373493975903615,1.1506024096385543,1250.0,1.8825301204819278,34.05,-117.21,1.375
5114,9.5862,27.0,7.935611038107753,1.0249671484888305,2181.0,2.865965834428384,37.85,-122.04,4.694
5115,4.1554,33.0,5.664107485604607,1.0153550863723608,1288.0,2.4721689059500958,37.28,-121.88,3.131
5116,2.075,43.0,4.624641833810888,1.146131805157593,926.0,2.653295128939828,34.1,-117.44,0.951
5117,5.7248,39.0,7.679775280898877,1.1713483146067416,1782.0,2.502808988764045,36.55,-121.91,3.988
5118,2.1199,34.0,3.2557840616966582,1.1079691516709511,2011.0,2.5848329048843186,32.72,-117.14,1.604
5119,4.675,35.0,6.235294117647059,1.0252100840336134,664.0,2.7899159663865545,37.24,-121.94,2.453
5120,6.2028,35.0,6.326530612244898,1.0136054421768708,1167.0,2.6462585034013606,33.72,-118.3,3.615
5121,3.8015,24.0,5.488738738738738,0.9864864864864865,1430.0,3.220720720720721,36.61,-121.82,1.691
5122,2.5964,29.0,3.8279220779220777,1.0162337662337662,1255.0,4.074675324675325,34.07,-118.1,1.768
5123,6.993,13.0,6.428571428571429,1.0,120.0,2.857142857142857,33.51,-117.18,5.00001
5124,3.6937,33.0,6.563318777292577,1.2314410480349345,652.0,2.8471615720524017,38.64,-121.39,0.993
5125,1.5521,30.0,3.8506787330316743,1.002262443438914,1966.0,4.447963800904978,33.99,-118.26,0.975
5126,4.7344,29.0,6.444155844155844,0.9948051948051948,1188.0,3.085714285714286,34.04,-117.31,1.346
5127,1.1311,29.0,3.8753180661577606,1.1195928753180662,1302.0,3.312977099236641,32.67,-115.49,0.847
5128,3.4773,29.0,5.473815461346633,1.032418952618454,1360.0,3.3915211970074814,34.21,-118.85,2.067
5129,3.35,14.0,4.434343434343434,1.018939393939394,1835.0,2.316919191919192,32.87,-117.22,1.71
5130,2.7014,43.0,5.113095238095238,1.0238095238095237,826.0,2.4583333333333335,32.75,-117.05,1.337
5131,2.1944,33.0,4.1313131313131315,0.9848484848484849,664.0,3.3535353535353534,34.04,-118.15,2.033
5132,1.7868,20.0,4.563609467455621,1.022189349112426,2645.0,3.912721893491124,35.59,-119.33,0.541
5133,2.0446,9.0,4.035335689045937,1.1095406360424027,620.0,2.1908127208480566,36.77,-119.85,0.813
5134,4.5272,18.0,6.1943231441048034,1.1397379912663756,1454.0,3.1746724890829694,36.81,-121.69,2.21
5135,4.5556,17.0,8.79058327477161,1.7287420941672522,2737.0,1.9234012649332397,33.71,-116.38,2.581
5136,2.3516,21.0,4.540983606557377,0.9918032786885246,426.0,3.4918032786885247,35.97,-119.42,0.475
5137,2.75,39.0,4.109489051094891,1.0072992700729928,682.0,4.978102189781022,34.04,-118.17,1.5
5138,5.6762,16.0,6.833119383825418,1.0205391527599486,2493.0,3.2002567394094994,34.23,-119.03,2.713
5139,2.6964,47.0,3.493377483443709,0.9867549668874173,1303.0,4.314569536423841,34.02,-118.16,1.388
5140,3.0549,7.0,5.196351931330472,1.0643776824034334,2223.0,2.3851931330472103,40.58,-122.34,1.017
5141,3.4559,39.0,4.645783132530121,1.044578313253012,1847.0,2.225301204819277,34.1,-118.15,3.649
5142,4.7578,31.0,5.671052631578948,1.0175438596491229,599.0,2.6271929824561404,32.85,-116.94,1.61
5143,6.0424,4.0,5.431554524361949,0.9466357308584686,1235.0,2.8654292343387473,38.03,-122.0,1.659
5144,2.4728,20.0,4.494974874371859,1.0904522613065326,1113.0,2.7964824120603016,38.29,-122.3,1.397
5145,2.9511,17.0,3.5869336143308748,1.065331928345627,1694.0,1.7850368809272918,34.14,-118.14,2.823
5146,3.2937,25.0,4.746153846153846,1.0717948717948718,1678.0,4.302564102564102,36.77,-121.75,1.353
5147,3.3322,35.0,4.330316742081448,0.8778280542986425,804.0,3.6380090497737556,34.12,-117.9,1.514
5148,3.4762,52.0,5.305084745762712,1.0932203389830508,979.0,2.0741525423728815,37.76,-122.24,2.44
5149,2.3584,15.0,3.629348513598988,1.1176470588235294,4620.0,2.9222011385199242,34.23,-118.45,1.576
5150,2.6598,50.0,4.803603603603603,1.1045045045045045,1768.0,3.1855855855855855,36.85,-121.4,1.573
5151,3.1576,45.0,3.963924963924964,1.0086580086580086,1320.0,1.9047619047619047,37.78,-122.45,3.333
5152,6.8645,17.0,8.642585551330798,1.1330798479087452,700.0,2.661596958174905,36.83,-119.84,1.959
5153,2.6652,22.0,4.152302243211334,0.9563164108618654,3134.0,3.7001180637544273,34.28,-118.4,1.648
5154,4.1484,19.0,4.655352480417754,1.08355091383812,1025.0,2.6762402088772848,33.74,-117.96,2.3
5155,4.7361,41.0,5.352078239608802,1.0122249388753055,1063.0,2.5990220048899757,37.66,-122.42,3.026
